track_name,track_id,album_name,album_id,artist_name,artist_id,track_popularity,explicit,track_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
"Would've, Could've, Should've",0aV5uARAknQgYhBaK944FP,Midnights (3am Edition),3lS1y25WAhcqJDATJK70Mq,Taylor Swift,06HL4z0CvFAxyc27GXpf02,63,False,https://open.spotify.com/track/0aV5uARAknQgYhBaK944FP,0.485,0.846,0,-6.557,1,0.117,0.393,0.00115,0.124,0.548,157.918
The Moment I Knew (Taylor's Version),0NRHj8hDwwmSPaA41o379r,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9,Taylor Swift,06HL4z0CvFAxyc27GXpf02,58,False,https://open.spotify.com/track/0NRHj8hDwwmSPaA41o379r,0.636,0.402,7,-7.855,1,0.031,0.0494,0,0.107,0.208,125.952
The One That Got Away - Acoustic,5jx8tCxiO0uIbo2uNia23K,Teenage Dream: The Complete Confection,5BvgP623rtvlc0HDcpzquz,Katy Perry,6jJ0s89eD6GaHleKKya26X,57,False,https://open.spotify.com/track/5jx8tCxiO0uIbo2uNia23K,0.714,0.434,4,-11.542,1,0.0396,0.697,0,0.0919,0.352,123.938
You Made Your Bed,1OLzjYdlknHnDEwRc7yblK,You Made Your Bed,0TJjkMq0z6Ei3hpUJGnAUC,Erin Gibney,6T2lvnNVmGWVzbmmMAH4TF,13,False,https://open.spotify.com/track/1OLzjYdlknHnDEwRc7yblK,0.541,0.74,0,-4.776,1,0.0356,0.00829,0,0.154,0.484,149.996
Sorry To Me Too,4SDccIA3pVkjaZsivDPaV5,Sorry To Me Too,6tIdThlPKMAhHuB3wKSuNS,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,42,False,https://open.spotify.com/track/4SDccIA3pVkjaZsivDPaV5,0.671,0.642,11,-6.757,0,0.0702,0.352,0.000325,0.107,0.378,148.075
logical,53dtP2iUMvaF28JZcHnFuU,GUTS,1xJHno7SmdVtZAtXbdbDZp,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,68,False,https://open.spotify.com/track/53dtP2iUMvaF28JZcHnFuU,0.48,0.24,7,-8.146,1,0.0323,0.844,0,0.099,0.152,80.686
October 25th,6cGqkksniV0U1U2HEb7uvt,Simple Like 17,7kER2cVpZWvqXlds3fJzmU,Sadie Jean,0sMAHzxguan2KpnKFZPW2d,39,False,https://open.spotify.com/track/6cGqkksniV0U1U2HEb7uvt,0.446,0.292,0,-10.895,1,0.0505,0.852,1.3e-05,0.111,0.214,104.292
the 1,0Jlcvv8IykzHaSmj49uNW8,folklore,2fenSS68JI1h4Fo296JfGr,Taylor Swift,06HL4z0CvFAxyc27GXpf02,70,True,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.884
i wish i hated you,5cQX9BexkPIEESTZijJhXg,eternal sunshine,5EYKrEDnKhhcNxGedaRQeK,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,71,False,https://open.spotify.com/track/5cQX9BexkPIEESTZijJhXg,0.561,0.244,7,-9.152,1,0.0328,0.837,0,0.111,0.278,65.418
All I Ask,05TOt5Vz4StdjMpEdFPlvB,25,3AvPX1B1HiFROvYjLb5Qwi,Adele,4dpARuHxo51G3z768sgnrY,63,False,https://open.spotify.com/track/05TOt5Vz4StdjMpEdFPlvB,0.591,0.28,4,-5.494,1,0.0283,0.889,0,0.124,0.348,141.916
Best,5HO2RD12vZ5NcIdAULo43M,Good Riddance (Deluxe),78YYcghEDz2dHRx0EcDGXZ,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,59,False,https://open.spotify.com/track/5HO2RD12vZ5NcIdAULo43M,0.595,0.365,10,-10.604,1,0.0368,0.82,7.22e-05,0.108,0.396,121.918
Long Sleeves,3wIRxCIGmdxld4ZC6yShZ9,minor,2UZw04wDxLVceADw2Gi1Qy,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,52,False,https://open.spotify.com/track/3wIRxCIGmdxld4ZC6yShZ9,0.45,0.25,10,-9.155,1,0.0353,0.815,5.94e-05,0.108,0.112,114.011
Lost The Breakup,58VF5ob7qRB3yUzOYEAhyf,The Good Witch,7HCjmINu53BcKbTetdgERo,Maisie Peters,2RVvqRBon9NgaGXKfywDSs,54,True,https://open.spotify.com/track/58VF5ob7qRB3yUzOYEAhyf,0.593,0.884,4,-3.313,1,0.0767,0.0351,5.54e-06,0.487,0.607,147.092
Fingers Crossed,4wH7ZoqgETaACS9BlUkvuY,Mirror,1nEJIdxjw5Y6LBlWLGJzzT,Lauren Spencer Smith,79AyR6ATpj2LTPxfb6FX50,68,False,https://open.spotify.com/track/4wH7ZoqgETaACS9BlUkvuY,0.56,0.473,5,-7.23,1,0.0533,0.618,0,0.31,0.441,109.414
I Thought It Would Kill Me,2HZMS1KSQFOWclJbVQpcIn,I Thought It Would Kill Me,11EPgC3iOIDkoqwKPeHeOq,Alyssa Lazar,1HbuSWk3pZeMSnLs0ko7vC,3,False,https://open.spotify.com/track/2HZMS1KSQFOWclJbVQpcIn,0.533,0.475,7,-6.318,0,0.0289,0.461,1.62e-06,0.286,0.453,189.965
Bye Bye Baby (Taylor’s Version) (From The Vault),4qUijfYU8EoIWiY6oSyrgT,Fearless (Taylor's Version),4hDok0OAJd57SGIT8xuWJH,Taylor Swift,06HL4z0CvFAxyc27GXpf02,57,False,https://open.spotify.com/track/4qUijfYU8EoIWiY6oSyrgT,0.624,0.624,5,-7.86,1,0.0539,0.334,0,0.0995,0.527,80.132
GRAVITY,7jK1u0cB8KMCFQEkLqPjnu,GRAVITY,3q9bGy6VBdN5wwY0oLpydI,Matt Hansen,6wlhqnATSJIc0NQ64VxOVJ,64,False,https://open.spotify.com/track/7jK1u0cB8KMCFQEkLqPjnu,0.564,0.39,2,-9.124,1,0.0342,0.79,0,0.113,0.147,136.072
Love's to Blame,0ICLbQyVK7TaGKfAdPBCFa,Crave,6UoU5gg48va0GbZchRK1pw,for KING & COUNTRY,3sDbKMebVH2VYcRSl7u1VC,39,False,https://open.spotify.com/track/0ICLbQyVK7TaGKfAdPBCFa,0.471,0.551,11,-6.897,1,0.0326,0.188,0,0.133,0.195,135.866
Back To December (Taylor's Version),79uDOz0zuuWS7HWxzMmTa2,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,Taylor Swift,06HL4z0CvFAxyc27GXpf02,70,False,https://open.spotify.com/track/79uDOz0zuuWS7HWxzMmTa2,0.486,0.635,2,-3.994,1,0.0278,0.00705,0,0.119,0.235,141.868
All of the Stars,1mjhuvf6QZTniMwb2dHjtp,All of the Stars,5zZkWXkJClcE1hWtltUgSa,Hayd,1adGvsK8A0XG2D18ufk7fZ,53,False,https://open.spotify.com/track/1mjhuvf6QZTniMwb2dHjtp,0.61,0.31,0,-12.953,1,0.0405,0.871,3.01e-06,0.0788,0.261,120.025
Sparks,7D0RhFcb3CrfPuTJ0obrod,Parachutes,6ZG5lRT77aJ3btmArcykra,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,80,False,https://open.spotify.com/track/7D0RhFcb3CrfPuTJ0obrod,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617
Last Train To London,7djOJmSvxXtq0Q49iC9qsX,Amelia,0tqx2yq6GywrCBUMSfev3D,Mimi Webb,3GxKJzJK4LpsYGXQrw77wz,40,False,https://open.spotify.com/track/7djOJmSvxXtq0Q49iC9qsX,0.554,0.326,9,-7.085,1,0.0299,0.697,0,0.0876,0.278,71.267
The Alcott (feat. Taylor Swift),6INztpNwOTlfSKTuPo0HOP,First Two Pages of Frankenstein,5Mc6uebYtKnRc5I7bjlNB6,The National,2cCUtGK9sDU2EoElnk0GNB,63,False,https://open.spotify.com/track/6INztpNwOTlfSKTuPo0HOP,0.366,0.47,0,-10.57,1,0.031,0.817,0.00206,0.108,0.429,156.037
Evergreen (You Didn’t Deserve Me At All),2TktkzfozZifbQhXjT6I33,Ivory,5z7TD11Qh81Gbf52hd5zAv,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO,72,False,https://open.spotify.com/track/2TktkzfozZifbQhXjT6I33,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029
Astronomy,2JN3ugW1cEahbYw0I5mw5U,Superache,5hIOd0FvjlgG4uLjXHkFWI,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,68,False,https://open.spotify.com/track/2JN3ugW1cEahbYw0I5mw5U,0.474,0.343,4,-8.571,0,0.027,0.578,2.65e-05,0.305,0.152,145.115
Falling For Boys,5AmTHXOp1sTFkYZBRBQ7zt,Inner Monologue Part 2,2f4Ejh4Po2rpuXSYa6IDCe,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,36,True,https://open.spotify.com/track/5AmTHXOp1sTFkYZBRBQ7zt,0.647,0.486,0,-6.647,1,0.082,0.501,0,0.122,0.409,148.123
Glimpse of Us,6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,6ZZvx0aefZV3LKa053fn71,Joji,3MZsBdqDrRTJihTHQrO6Dq,75,False,https://open.spotify.com/track/6xGruZOHLs39ZbVccQTuPZ,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914
Hits Different,3xYJScVfxByb61dYHTwiby,Midnights (The Til Dawn Edition),1fnJ7k0bllNfL1kVdNVW1A,Taylor Swift,06HL4z0CvFAxyc27GXpf02,68,True,https://open.spotify.com/track/3xYJScVfxByb61dYHTwiby,0.666,0.786,5,-6.556,1,0.0439,0.134,3.34e-06,0.265,0.261,106.02
I Lied (with Allison Ponthier),5QL8Uqhv0MQRYKRy6UKQIy,I Lied,4qvrodQTZ7AfgQzOjfSAyq,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,48,False,https://open.spotify.com/track/5QL8Uqhv0MQRYKRy6UKQIy,0.44,0.269,5,-10.769,1,0.0262,0.914,0.261,0.132,0.138,103.877
FRAGILE THINGS,0DaC0itNxzHO9lflfAU8oD,Alchemical: Volume 1,4kC5hseZbGaAjiJvr9Hk55,Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,40,False,https://open.spotify.com/track/0DaC0itNxzHO9lflfAU8oD,0.386,0.289,1,-12.768,1,0.0548,0.781,0,0.101,0.179,179.518
Doppelgänger,1KjJfUt1UyEbZSbliSkGpi,Doppelgänger,7wUFChQwfJDOAMTBTFjBHc,Joshua Bassett,4VdV2qRAYBLINR6uU72V1J,42,False,https://open.spotify.com/track/1KjJfUt1UyEbZSbliSkGpi,0.577,0.379,10,-9.774,1,0.0423,0.862,0,0.128,0.613,79.766
I Can't Carry This Anymore,2vzWylXWogTG11HR0frews,I Can't Carry This Anymore,51FT0jxpcACduSG3w3NiFL,Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,53,False,https://open.spotify.com/track/2vzWylXWogTG11HR0frews,0.451,0.0873,3,-16.815,1,0.063,0.907,2.46e-06,0.355,0.456,166.603
The Way I Loved You (Taylor’s Version),22bPsP2jCgbLUvh82U0Z3M,Fearless (Taylor's Version),4hDok0OAJd57SGIT8xuWJH,Taylor Swift,06HL4z0CvFAxyc27GXpf02,72,False,https://open.spotify.com/track/22bPsP2jCgbLUvh82U0Z3M,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032
traitor,5CZ40GBx1sQ9agT82CLQCT,SOUR,6s84u2TUpR3wdUv4NgKA2j,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,81,False,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607
someone will love you better,1wyAGxisJ8eiOdfFMSxBu7,someone will love you better,6j7jltAZFcJnnPPIJf9ZbP,Johnny Orlando,6aX6KqXgEcARRHwvWxHcFW,45,False,https://open.spotify.com/track/1wyAGxisJ8eiOdfFMSxBu7,0.513,0.419,2,-6.344,1,0.0306,0.703,0,0.0969,0.25,83.761
Cool,469RmLzEsicj8VSn9aIuKV,Love Angel Music Baby (Deluxe Version),3Lqn8M0QxPLIPRJ4nUKTGN,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,51,False,https://open.spotify.com/track/469RmLzEsicj8VSn9aIuKV,0.709,0.721,2,-3.52,1,0.0281,0.0322,0.000309,0.355,0.801,112.019
True Love,0kNFEO1eIwQL5HuxJ7tIvB,True Love,1SXcHoUj93DNeNrl3Edng3,Laci Kaye Booth,6Gd7wERviclMCCWOG8qVR4,28,False,https://open.spotify.com/track/0kNFEO1eIwQL5HuxJ7tIvB,0.526,0.318,7,-9.969,0,0.03,0.754,0,0.107,0.297,119.242
pieces,63Nx8zAsDf3YRfZmNF5OTC,pieces,0wvlzL66ClrOKiy3Vc4s5E,Dylan Conrique,2S054G7qnCK45KY0XzpX30,40,False,https://open.spotify.com/track/63Nx8zAsDf3YRfZmNF5OTC,0.591,0.306,2,-7.858,1,0.031,0.769,2.78e-05,0.174,0.193,98.144
happiness,73YUReisjb3A9ActdLLjJQ,evermore,2Xoteh7uEpea4TohMxjtaq,Taylor Swift,06HL4z0CvFAxyc27GXpf02,59,True,https://open.spotify.com/track/73YUReisjb3A9ActdLLjJQ,0.559,0.334,11,-10.733,1,0.0376,0.87,0,0.114,0.211,122.079
Two Slow Dancers,0pM91oR6zMZcepPBklxO8Q,Be the Cowboy,42cH7mrkfljkqkxA2Ip9Xq,Mitski,2uYWxilOVlUdk4oV9DvwqK,56,False,https://open.spotify.com/track/0pM91oR6zMZcepPBklxO8Q,0.37,0.11,0,-13.176,1,0.0295,0.791,0.000575,0.0997,0.0579,82.899
Priest,6VAlmgM31jc1K7SZrmECRS,Inner Monologue Part 2,2f4Ejh4Po2rpuXSYa6IDCe,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,28,True,https://open.spotify.com/track/6VAlmgM31jc1K7SZrmECRS,0.78,0.262,11,-7.546,1,0.0737,0.484,0,0.145,0.609,86.828
Made Up Story,7z04NIE3gIdxdnRQHJkuxw,Made Up Story,1PvelZzPFUUxhGtdbFt8U2,Andi,7fEXIS5LgSLbCdzTePqe0V,44,False,https://open.spotify.com/track/7z04NIE3gIdxdnRQHJkuxw,0.773,0.49,8,-7.291,1,0.0435,0.6,0,0.123,0.531,107.878
that way,7l97ElWmIdVHWUaOeeU5ZC,all the things i never said,1fK6nUQDMeIciyfhAADix8,Tate McRae,45dkTj5sMRSjrmBSBeiHym,71,False,https://open.spotify.com/track/7l97ElWmIdVHWUaOeeU5ZC,0.453,0.383,0,-11.015,1,0.163,0.728,0,0.387,0.333,105.029
Cannonball,5Gl9mH9VN9I9325ig6Zznh,People Don't Change,3MCI7K9Qj3lAMADbHP4EaQ,PJ Harding,1RryIbDjpwt00AKkSpCGvP,34,False,https://open.spotify.com/track/5Gl9mH9VN9I9325ig6Zznh,0.354,0.246,8,-10.478,1,0.0343,0.925,0,0.282,0.722,85.953
Since U Been Gone,3xrn9i8zhNZsTtcoWgQEAd,Breakaway,5gDAEao3VxFdbm8vS0koQq,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,71,False,https://open.spotify.com/track/3xrn9i8zhNZsTtcoWgQEAd,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0
Forever,12OLyHDxt6dqlAybSPFBK3,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,68,False,https://open.spotify.com/track/12OLyHDxt6dqlAybSPFBK3,0.646,0.355,1,-7.119,1,0.0263,0.873,0,0.115,0.364,84.988
When We Were Young,7GgWAITsYJaRM3r50rfh5w,25,3AvPX1B1HiFROvYjLb5Qwi,Adele,4dpARuHxo51G3z768sgnrY,67,False,https://open.spotify.com/track/7GgWAITsYJaRM3r50rfh5w,0.376,0.595,3,-5.936,1,0.0496,0.303,0,0.095,0.265,144.361
How Are You?,66Ax82JB40Iq5G2YykYMUQ,How Are You?,7vbuUTprIXVeJEXtEPOn69,Dylan Brady,69Lf9TlJ7qID862aDGbZx1,47,False,https://open.spotify.com/track/66Ax82JB40Iq5G2YykYMUQ,0.485,0.37,1,-6.755,1,0.0446,0.826,0,0.102,0.369,139.248
Mr. Perfectly Fine (Taylor’s Version) (From The Vault),7l2tmgUhV7Y2aJHjiszifg,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),2MbdQUj7tAaaBBhUwJE3KG,Taylor Swift,06HL4z0CvFAxyc27GXpf02,62,False,https://open.spotify.com/track/7l2tmgUhV7Y2aJHjiszifg,0.661,0.819,11,-6.269,0,0.0519,0.167,0,0.0647,0.724,135.937
Best Friend Breakup,79tOFjU8iFZn0pvsAfQ1DZ,Mirror,1nEJIdxjw5Y6LBlWLGJzzT,Lauren Spencer Smith,79AyR6ATpj2LTPxfb6FX50,55,False,https://open.spotify.com/track/79tOFjU8iFZn0pvsAfQ1DZ,0.685,0.601,5,-5.114,0,0.146,0.247,0,0.102,0.506,82.013
Nail In The Coffin,3dDy7ZJZ9X2O4j5VkgCUtJ,Lanterns,74fknK9KmdcRzazEqMAGp3,Rosie Darling,6kDXH8d9LugUAsHIozzDAI,38,False,https://open.spotify.com/track/3dDy7ZJZ9X2O4j5VkgCUtJ,0.306,0.355,1,-8.315,1,0.0314,0.488,0,0.092,0.417,173.162
Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,0JGOiO34nwfUdDrD612dOp,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,79,True,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055
Blindsided,65gLItuJFVkdt3k4ibQMAz,Rolling Up the Welcome Mat,7qxClQvz2eSkDB7CtFfPZH,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,49,True,https://open.spotify.com/track/65gLItuJFVkdt3k4ibQMAz,0.667,0.581,0,-5.89,1,0.0375,0.227,0,0.112,0.407,122.016
No Caller ID,2uHgCkaiHwZKl7tDBTVsyW,No Caller ID,5plO8l5Kz0QC3fOGdHDzrW,Megan Moroney,5Ppie0uPnbnvGBYRwYmlt0,68,False,https://open.spotify.com/track/2uHgCkaiHwZKl7tDBTVsyW,0.332,0.531,4,-6.09,1,0.0396,0.127,0,0.189,0.11,146.5
Liability,6Kkt27YmFyIFrcX3QXFi2o,Melodrama,2B87zXm9bOWvAJdkJBTpzF,Lorde,163tK9Wjr9P9DmM0AVK7lm,65,False,https://open.spotify.com/track/6Kkt27YmFyIFrcX3QXFi2o,0.587,0.229,10,-11.254,0,0.128,0.92,0,0.1,0.379,75.67
Gone,2dHoVW9AxJVSRebPRyV2aA,R,5BQcoDfcZ8aBcikYX9B7Ob,ROSÉ,3eVa5w3URK5duf6eyVDbu9,61,False,https://open.spotify.com/track/2dHoVW9AxJVSRebPRyV2aA,0.647,0.377,6,-6.003,1,0.0375,0.594,0,0.0768,0.653,79.936
vampire,1kuGVB7EU95pJObxwvfwKS,GUTS,1xJHno7SmdVtZAtXbdbDZp,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,83,True,https://open.spotify.com/track/1kuGVB7EU95pJObxwvfwKS,0.484,0.53,5,-5.821,1,0.0538,0.154,0,0.263,0.323,136.848
Haunted (Taylor's Version),4tMzIAFTFdqGBQLdfbPces,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,Taylor Swift,06HL4z0CvFAxyc27GXpf02,64,False,https://open.spotify.com/track/4tMzIAFTFdqGBQLdfbPces,0.44,0.916,5,-1.927,1,0.0629,0.00552,0,0.252,0.371,162.025
Lose You To Love Me,4l0Mvzj72xxOpRrp6h8nHi,Rare,3YPFaTR7WMi1Hd4NVKdCJx,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,73,False,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,0.516,0.342,4,-8.985,1,0.0425,0.55,0,0.21,0.0993,102.819
Hollow,0ySmsjY0uVWKQhlqmyFK9G,You Signed Up For This,1X1EZB1hCoymZ9gU8JKv86,Maisie Peters,2RVvqRBon9NgaGXKfywDSs,32,False,https://open.spotify.com/track/0ySmsjY0uVWKQhlqmyFK9G,0.46,0.575,4,-4.368,1,0.0326,0.479,0,0.144,0.322,78.003
Cedar,479UZI7rBJRJwqB0UZyZ57,The Buccaneers: Season 1 (Apple TV+ Original Series Soundtrack),0oYAtqsEaHuICtq1vwe8QZ,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,54,False,https://open.spotify.com/track/479UZI7rBJRJwqB0UZyZ57,0.533,0.41,7,-8.607,1,0.0322,0.744,6.28e-05,0.0985,0.149,133.591
Male Fantasy,4ak9GGe6afmi2HbxEjvhIC,Happier Than Ever,0JGOiO34nwfUdDrD612dOp,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,65,False,https://open.spotify.com/track/4ak9GGe6afmi2HbxEjvhIC,0.687,0.288,2,-10.415,1,0.045,0.863,0,0.0986,0.308,110.927
Break My Heart Again,7zw6nQHTwml1mVuQDf5V6k,Blood Harmony (Deluxe),52Kcim8psSCfCJN2kktKDj,FINNEAS,37M5pPGs6V1fchFJSgCguX,63,False,https://open.spotify.com/track/7zw6nQHTwml1mVuQDf5V6k,0.401,0.151,4,-14.227,0,0.042,0.905,0,0.0942,0.478,144.137
Hurtless,6HJizCbaqaEQG1eLjn341Z,Hurtless,1WKIR7hhHN1DvJPn09gIST,Dean Lewis,3QSQFmccmX81fWCUSPTS7y,54,False,https://open.spotify.com/track/6HJizCbaqaEQG1eLjn341Z,0.37,0.559,0,-5.589,1,0.0526,0.186,0,0.121,0.316,162.816
Care About Me,1xTzqBRcbLtLhJSiTjTifH,Care About Me,3OMKHw3QWlhKqEd1aRxH5S,JESSIA,6DdbeAeBlrYj8bNToZv4TY,51,False,https://open.spotify.com/track/1xTzqBRcbLtLhJSiTjTifH,0.484,0.481,4,-5.048,1,0.0474,0.578,0,0.273,0.131,140.137
Bigger Person,2Kqw2ECnErSCU9bxPSVgGx,Mirror,1nEJIdxjw5Y6LBlWLGJzzT,Lauren Spencer Smith,79AyR6ATpj2LTPxfb6FX50,63,False,https://open.spotify.com/track/2Kqw2ECnErSCU9bxPSVgGx,0.663,0.36,7,-8.217,1,0.0406,0.406,0,0.173,0.185,104.809
emery,3iz4cy0rtBwZZTADlYMf9m,Rothko Sky,46ERwITcD6FF1oc6TEZRxV,Arts Fishing Club,6DUKY45lfzxJLOfU0v9C0j,7,False,https://open.spotify.com/track/3iz4cy0rtBwZZTADlYMf9m,0.465,0.329,0,-12.901,1,0.0305,0.941,0.581,0.111,0.25,81.478
tolerate it,0PurA4JVJ8YQgSVopY8fn6,evermore,2Xoteh7uEpea4TohMxjtaq,Taylor Swift,06HL4z0CvFAxyc27GXpf02,68,True,https://open.spotify.com/track/0PurA4JVJ8YQgSVopY8fn6,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952
Cry Pretty,7B9UAoGiN4iMCv4s40xoiM,Cry Pretty,6LURWtPusB5fGenqj0lbFd,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,42,False,https://open.spotify.com/track/7B9UAoGiN4iMCv4s40xoiM,0.374,0.742,6,-3.36,1,0.0432,0.00517,0,0.11,0.21,139.953
Moral of the Story (feat. Niall Horan),2NWVdwbd2hPIzC2lyf4y63,Moral of the Story (feat. Niall Horan),3pqw4TEWnaCDNK2xs0BKhr,Ashe,6P5NO5hzJbuOqSdyPB7SJM,56,True,https://open.spotify.com/track/2NWVdwbd2hPIzC2lyf4y63,0.599,0.374,10,-8.896,1,0.0385,0.495,0,0.221,0.224,119.9
watch,7eB1V5LvAdxCc7brfGhRRo,dont smile at me,7fRrTyKvE4Skh93v97gtcU,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,74,False,https://open.spotify.com/track/7eB1V5LvAdxCc7brfGhRRo,0.441,0.599,0,-8.985,1,0.225,0.333,0.00198,0.103,0.35,165.212
Yours,3rPVtXLBfJz59U1LgrGHhb,Superache,5hIOd0FvjlgG4uLjXHkFWI,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,57,True,https://open.spotify.com/track/3rPVtXLBfJz59U1LgrGHhb,0.523,0.302,2,-8.868,1,0.035,0.848,0,0.127,0.172,130.47
please,0TzeZppPwhEhySYaNRulr9,brent,16mjtcKPxpQ4ajFHmJ0hJC,Chelsea Cutler,5JMLG56F1X5mFmWNmS0iAp,46,False,https://open.spotify.com/track/0TzeZppPwhEhySYaNRulr9,0.718,0.166,6,-15.82,0,0.0344,0.887,0.0216,0.131,0.237,97.947
Hell is a Dance Floor,5ULNiLtUzRZIpbdHz47DkL,Hell is a Dance Floor,0HNfc7NP8LOZ5dfnyesMoY,Vincent Mason,6QJ5CE7ujPr7oZCURhFZVS,64,False,https://open.spotify.com/track/5ULNiLtUzRZIpbdHz47DkL,0.648,0.353,9,-7.302,1,0.0329,0.79,0,0.082,0.471,130.077
I Hope You’re Happy Now,0Al3wN3keprGTSgG8NBwjr,Carly Pearce,44gX26I9jSjyy1KXAgquPc,Carly Pearce,4sIl4BTo9l9KqEi0Y3RE72,62,False,https://open.spotify.com/track/0Al3wN3keprGTSgG8NBwjr,0.591,0.814,10,-4.725,1,0.0365,0.168,8.87e-06,0.142,0.313,118.036
Rockland,5V03tsbEzYG0PmRrh3K4rF,This Is What It Feels Like,7l2g05NyprwonSFIs2y8at,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,55,False,https://open.spotify.com/track/5V03tsbEzYG0PmRrh3K4rF,0.568,0.402,5,-11.344,1,0.0448,0.787,0.000188,0.103,0.397,125.743
cardigan,4R2kfaDFhslZEMJqAFNpdd,folklore,2fenSS68JI1h4Fo296JfGr,Taylor Swift,06HL4z0CvFAxyc27GXpf02,81,False,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033
Just Married,3jwLmTcTwuE0xLR3sm6SqI,Rolling Up the Welcome Mat,7qxClQvz2eSkDB7CtFfPZH,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,41,False,https://open.spotify.com/track/3jwLmTcTwuE0xLR3sm6SqI,0.375,0.299,5,-8.073,1,0.0284,0.732,0,0.105,0.137,164.929
Angels Like You,1daDRI9ahBonbWD8YcxOIB,Plastic Hearts,5BRhg6NSEZOj0BR6Iz56fR,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,78,False,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB,0.672,0.642,5,-4.035,1,0.0313,0.0981,0,0.1,0.494,121.981
White Horse (Taylor’s Version),5YL553x8sHderRBDlm3NM3,Fearless (Taylor's Version),4hDok0OAJd57SGIT8xuWJH,Taylor Swift,06HL4z0CvFAxyc27GXpf02,63,False,https://open.spotify.com/track/5YL553x8sHderRBDlm3NM3,0.423,0.517,0,-7.377,1,0.0486,0.369,0,0.177,0.366,185.262
Part of Me,1o5WgxPWvoVgo20DQItKOE,I Was / I Am,0b693AisoJYg4Ilj10LkYG,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,62,False,https://open.spotify.com/track/1o5WgxPWvoVgo20DQItKOE,0.689,0.687,7,-7.832,1,0.0376,0.0677,0,0.0805,0.248,109.986
